slidenum,spot,cell,class_label,class_value,class_prob,umap1,umap2
168,98,648,Squ.epi,1.5922666,0.8309347531982292,-3.3551388,-1.427227
168,98,649,Squ.epi,2.8373184,0.944659441693385,-2.886488,1.64645
168,98,650,Squ.epi,2.8753343,0.9466135651375952,-2.708599,1.3607807
168,98,651,Squ.epi,2.478563,0.9226252807840865,-3.096037,-2.080061
168,98,652,Squ.epi,2.917894,0.9487239401236374,-1.560442,-0.23938179
168,98,653,Squ.epi,2.5094876,0.9248042673048232,-2.6321354,-0.04095459
168,98,656,Squ.epi,2.7469225,0.9397393083002952,-3.4182663,1.5099106
168,98,658,Squ.epi,3.1652858,0.9595068187298376,-0.84477615,2.5915384
168,98,660,Para.Clust,-0.979721,0.2729471449337566,-6.066086,-0.1556282
168,98,661,Squ.epi,2.7744117,0.9412773143609502,-2.1168003,2.4247026
168,98,662,LSIL,1.0067524,0.7323841023913713,-5.686756,0.15559387
168,98,670,Squ.epi,-0.4984522,0.3779044795821796,-5.7115364,-0.55110455
168,98,680,LSIL,1.3196505,0.7891235580809471,-6.067007,-0.12901688
168,98,683,Squ.epi,3.3586774,0.9663878415973846,1.8125191,2.2930174
168,98,684,Squ.epi,3.418235,0.9682695912296092,0.4230461,1.4851885
168,98,685,Squ.epi,3.9190989,0.9805277171990752,4.1722307,2.535594
168,98,686,Squ.epi,3.6649973,0.975034971165035,1.0012064,0.89398956
168,98,687,Squ.epi,3.0345252,0.9541097117089554,-1.8673611,-0.9174557
168,98,688,Squ.epi,2.6310008,0.9328302819727222,-3.0344305,0.7423363
168,99,0,Squ.epi,3.8771605,0.9797106379548453,3.845705,-1.0242901
168,99,1,Squ.epi,2.3082082,0.909554563123644,-2.324171,0.17478561
168,99,2,Squ.epi,3.5905619,0.9731575621570884,1.3647633,2.5451527
168,99,3,Squ.epi,4.147079,0.9844355504180372,6.305374,2.9795856
168,99,4,Squ.epi,3.496937,0.9706004929174368,3.6639118,-1.2170353
168,99,5,Squ.epi,2.756443,0.9402761979059754,-1.9884319,1.393568
168,99,6,Squ.epi,4.131911,0.984201424544706,6.4326973,0.79457283
168,99,7,Squ.epi,3.4183002,0.9682715909140414,1.7025967,-1.2840157
168,99,9,Squ.epi,3.7669523,0.97740013690146,3.6085129,-1.1274805
168,99,10,Squ.epi,3.6864,0.975550685457016,3.5883217,0.9347172
168,99,11,Squ.epi,3.6754818,0.9752889143847122,3.2074356,-0.98966694
168,99,12,Squ.epi,4.128235,0.9841441656115713,5.9622364,3.187889
168,99,13,Squ.epi,3.4313664,0.9686705630187648,0.48860645,-1.071312
168,99,14,Squ.epi,3.5597103,0.9723397862627368,3.1945543,2.7141132
168,99,15,Squ.epi,4.0291424,0.9825213575921976,5.260338,3.488781
168,99,16,Squ.epi,3.2230833,0.9616937600620948,-0.57458115,2.382101
168,99,17,Squ.epi,3.2768812,0.963627128592826,-0.41229057,-0.23489428
168,99,18,Squ.epi,4.0315604,0.982562834537759,5.8369102,3.3052025
168,99,19,Squ.epi,4.0741014,0.9832769275598392,6.18145,0.1439457
168,99,20,Squ.epi,2.7465882,0.9397203764329954,-0.016216278,-0.88886976
168,99,21,Squ.epi,4.0401297,0.9827090467741336,5.851465,0.89583206
168,99,22,Squ.epi,4.102843,0.9837430273306316,5.7640285,3.3603325
168,99,23,Squ.epi,2.6035206,0.931087818114767,-1.9935837,-0.38222313
168,99,24,Squ.epi,4.1715302,0.9848057933928792,6.6930943,2.1333418
168,99,25,Squ.epi,3.5976307,0.9733415983769446,2.0763369,3.5293484
168,99,26,Squ.epi,4.0488806,0.9828571157124394,3.9494476,-0.38411522
168,99,28,Squ.epi,3.5767465,0.9727943085252668,1.3304443,-1.0490065
168,99,29,Squ.epi,4.1411047,0.984343745700108,5.4936047,1.907814
168,99,30,Squ.epi,2.3020115,0.9090434927486732,-2.7104797,0.71761703
168,99,31,Squ.epi,3.0615182,0.955277203026552,-1.486516,1.5187016
168,99,32,Squ.epi,3.752366,0.9770756869678278,3.640193,1.2419329
168,99,33,Squ.epi,4.024057,0.9824338094949976,5.3252563,-0.18838406
168,99,34,Squ.epi,3.8244274,0.9786354744463064,3.9461746,0.81484985
168,99,35,Squ.epi,3.8534868,0.9792346746331114,4.815114,1.6819782
168,99,36,Squ.epi,3.9944005,0.9819146203331188,5.4456406,3.0956593
168,99,37,Squ.epi,3.7358687,0.976703242907184,4.2477474,-0.8310051
168,99,39,Squ.epi,3.780249,0.9776919953178216,2.7619915,2.133111
168,99,40,Squ.epi,3.747735,0.9769717277275431,2.5463324,3.6118984
168,99,41,Squ.epi,4.0152636,0.9822814116153116,5.5296726,1.5756626
168,99,42,Squ.epi,2.6200604,0.932141529821701,-3.902711,0.66450405
168,99,43,Squ.epi,4.2594614,0.9860669618939796,6.6332855,2.1475258
168,99,44,Squ.epi,3.1367772,0.9583845319920123,-0.6961937,3.2268562
168,99,45,Squ.epi,3.6442847,0.9745257976851852,2.66813,-0.3613472
168,99,46,Squ.epi,3.7781699,0.9776466010950224,3.0746412,2.1035624
168,99,47,Squ.epi,3.8233914,0.97861380442017,2.881462,0.50408745
168,99,49,Squ.epi,4.1889124,0.9850637084493136,6.50928,0.55665207
168,99,50,Squ.epi,3.82053,0.9785538344973316,1.6890497,0.45496368
168,99,51,Squ.epi,2.699044,0.9369702083568814,-2.854288,1.5038357
168,99,52,Squ.epi,3.5724742,0.9726810131705196,2.8398485,2.1660824
168,99,53,Squ.epi,3.0638704,0.9553775893458538,-1.415185,2.1002636
168,99,54,Squ.epi,3.51244,0.9710396589323465,1.1978207,3.1568108
168,99,55,Squ.epi,3.9030156,0.9802182530654492,2.6478024,-1.3912125
168,99,56,Squ.epi,3.7110362,0.976131464873282,1.9604626,3.2001028
168,99,58,Squ.epi,2.0071776,0.8815486216754513,-2.567751,-1.7077322
168,99,59,Squ.epi,3.6773396,0.9753336476630518,2.5500345,3.5543823
168,99,60,Squ.epi,2.558451,0.9281392086782796,-2.660675,0.8542328
168,99,61,Squ.epi,3.6406314,0.9744349464399414,2.4142065,3.375721
168,99,63,Squ.epi,2.6778853,0.935709025014078,-1.8634233,1.647234
168,99,64,Squ.epi,4.1926475,0.9851185637621614,6.181324,2.5782719
168,99,65,Squ.epi,1.3241342,0.7898687124366351,-4.1700935,0.17922783
168,99,66,Squ.epi,3.4830818,0.9702025434339276,1.3665075,3.108243
168,99,67,Squ.epi,3.5756335,0.9727648385162,0.3401556,2.756237
168,99,68,Squ.epi,4.102638,0.9837397478658888,6.4287605,2.426262
168,99,69,Squ.epi,2.7622893,0.9406036618621904,-2.3207731,2.2857075
168,99,71,Squ.epi,4.034383,0.982611125211492,5.76165,1.1332684
168,99,72,Squ.epi,3.3715532,0.9668035758156854,1.475769,3.9672546
168,99,73,Squ.epi,2.5240912,0.9258135430084558,-2.6996918,1.1974869
168,99,74,Squ.epi,3.857655,0.9793192637081995,3.1089897,1.4883528
168,99,75,Squ.epi,2.9663153,0.9510289533966136,-1.5706844,1.2577686
168,99,76,Squ.epi,4.0200386,0.9823643284864548,4.0938053,1.8313761
168,99,77,Squ.epi,3.6557496,0.9748088721319944,2.3310318,2.6078978
168,99,78,Squ.epi,3.78685,0.9778355093186848,1.4673252,2.8254719
168,99,79,Squ.epi,3.1955583,0.9606667859750256,1.0113993,1.289278
168,99,81,Squ.epi,1.8209034,0.8606744950187836,-3.8302517,-2.2727737
168,99,82,Squ.epi,3.8288944,0.9787286716536848,3.6562424,1.4305077
168,99,83,Squ.epi,3.6093848,0.9736448979906832,1.6721363,1.9313011
168,99,84,Squ.epi,3.723154,0.9764121738337184,2.3310347,-2.0654354
168,99,85,Squ.epi,3.487357,0.970325886127116,0.79169655,2.0128508
168,99,86,Squ.epi,3.0001729,0.9525819351539664,-1.1834621,-3.241953
168,99,87,Squ.epi,1.9078766,0.8707804081372004,-3.3912601,-1.500618
168,99,88,Squ.epi,3.7683582,0.9774311723448024,4.669241,-0.26646805
168,99,89,Squ.epi,3.6439972,0.9745186586323844,2.9834461,-1.4857397
168,99,91,Squ.epi,3.795526,0.9780227698513247,5.04665,2.7429886
168,99,92,Squ.epi,2.9720955,0.9512974541674192,-1.0291166,2.5473194
168,99,94,Squ.epi,2.8418036,0.9448934481657416,-0.21108246,-0.8891907
168,99,95,Squ.epi,-0.42387855,0.3955890205800718,-5.7162514,-0.6205025
168,99,96,Squ.epi,2.8264735,0.9440897481643916,-3.0650024,1.8314571
168,99,97,Squ.epi,2.7397108,0.9393296178630408,-3.2080803,1.4469748
168,99,98,Squ.epi,2.5737822,0.9291550675789174,-2.0463028,-2.6656055
168,99,99,Squ.epi,3.4600818,0.9695303837642724,0.2748499,2.8430605
168,99,100,Squ.epi,2.3611479,0.913816251064446,-3.1605453,1.615119
168,99,101,Squ.epi,3.178193,0.960005347318172,-0.594471,2.1728067
168,99,102,Squ.epi,1.5869861,0.8301916408830599,-4.3494053,1.2338877
168,99,103,Squ.epi,3.5480976,0.9720257434408652,1.8547115,1.3767071
168,99,105,Squ.epi,3.1541562,0.9590721759767848,0.48580265,1.8689156
168,99,106,Squ.epi,3.5823388,0.972941922317378,1.644968,-0.14390755
168,99,107,Squ.epi,3.0845242,0.9562498486509654,-0.37003422,-3.091693
168,99,108,Squ.epi,3.4565797,0.9694267562662756,0.75634193,-1.2494678
168,99,109,Squ.epi,4.034136,0.9826069043142504,3.42661,3.1764536
168,99,110,Squ.epi,2.9470048,0.9501217356307968,-1.7696953,-0.22765923
168,99,111,Squ.epi,1.9820354,0.8788979695790429,-3.0099926,-3.126443
168,99,113,Squ.epi,2.9814026,0.9517268532017265,-1.7666931,-0.85564137
168,99,114,Squ.epi,3.0974321,0.9567866988495763,0.18087864,-1.139534
168,99,115,Squ.epi,2.3766248,0.9150273738765192,-1.0858059,1.020443
168,99,116,Squ.epi,3.6743128,0.975260726115406,4.4443893,1.9095726
168,99,117,Squ.epi,3.8499918,0.979163488150068,4.332198,0.27822018
168,99,118,Squ.epi,3.507269,0.9708938854838508,3.8001194,-1.3061247
168,99,119,Squ.epi,1.0030782,0.7316633632320012,-4.6683807,0.010787964
168,99,120,Squ.epi,3.7133365,0.9761849996365084,3.5903006,-0.45687962
168,99,122,Squ.epi,2.9131236,0.9484913838419798,-0.36603737,-0.32073402
168,99,123,Squ.epi,3.7871263,0.9778414974284,0.92097664,-0.35414505
168,99,124,Squ.epi,2.3645806,0.9140862173977016,-2.7935772,-2.2398367
168,99,126,Squ.epi,3.7727847,0.9775286120758075,2.628749,3.521325
168,99,127,Squ.epi,3.7604747,0.9772566092677508,3.6616173,4.072506
168,99,128,Squ.epi,4.0318737,0.9825682012218042,6.343811,1.2936869
168,99,129,Squ.epi,4.0555177,0.982968586540821,4.906389,2.6265135
168,99,130,Squ.epi,3.4099197,0.9680131174173948,0.4610281,2.6743717
168,99,132,Squ.epi,2.7237666,0.9384145733672868,-1.6227283,1.2587061
168,99,133,Squ.epi,4.107966,0.9838247573332838,5.523468,2.2143707
168,99,134,Squ.epi,3.7744668,0.977565530885516,1.8360834,3.8775883
168,99,135,Squ.epi,3.0409017,0.9543880959153151,-2.0586586,2.0488768
168,99,136,Squ.epi,3.5160186,0.9711401273342768,2.1528063,0.87949276
168,99,137,Squ.epi,1.9457347,0.8749808132963788,-3.420021,-2.8212252
168,99,138,Squ.epi,3.944735,0.9810112094157092,2.899477,3.9024677
168,99,139,Squ.epi,3.6126764,0.9737292307491672,2.7394733,-2.0490026
168,99,141,Squ.epi,3.8891597,0.9799477852209888,3.1541138,2.1052494
168,99,142,Squ.epi,3.679137,0.975376853354956,3.4466925,-0.21412468
168,99,143,Squ.epi,3.7055168,0.9760025310466466,0.7076473,0.8842907
168,99,144,Squ.epi,3.6358209,0.9743148340710774,2.6191359,2.9515476
168,99,145,Squ.epi,2.9277756,0.9492025291151344,-2.1376057,1.6119709
168,99,146,Squ.epi,3.3760867,0.9669487692988568,-0.3332777,3.4307194
168,99,147,Squ.epi,2.712353,0.9377516425038108,-2.2101774,2.311819
168,99,148,Squ.epi,3.220245,0.9615890604616396,-0.079647064,-0.67349815
168,99,149,Squ.epi,2.898656,0.947779952826985,-1.334527,0.042765617
168,99,150,Para.Clust,0.53144515,0.6298201061190307,-6.0967236,-0.76447487
168,99,151,Squ.epi,3.8524761,0.9792141138620872,4.977049,2.7518635
168,99,153,Squ.epi,3.6127908,0.9737321580596324,-0.50557995,1.5884943
168,99,154,Squ.epi,1.6032184,0.8324677254431453,-4.2476587,-1.027689
168,99,156,Squ.epi,4.0466275,0.9828191126384002,2.2659273,1.3045273
168,99,157,Squ.epi,3.9155097,0.9804590707697706,4.664833,3.1060047
168,99,158,Squ.epi,4.0859075,0.9834699550830448,6.475052,0.51024246
168,99,159,Squ.epi,2.0792837,0.8888733000422034,-2.9440556,-3.3125687
168,99,163,Squ.epi,3.7637558,0.9773294217009024,3.874918,-0.5685501
168,99,164,Squ.epi,3.6315084,0.9742066904479753,3.084672,-1.6193142
168,99,165,Squ.epi,3.885581,0.9798773431396008,5.9743347,1.1839104
168,99,167,Squ.epi,3.495191,0.9705506312777568,2.074151,-1.9525642
168,99,168,Squ.epi,3.3269243,0.9653410116904626,-0.59084225,0.61431026
168,99,171,Squ.epi,3.3784056,0.9670227971720182,1.340374,0.7297344
168,99,173,Squ.epi,3.6694293,0.9751426261892058,1.236825,-0.5904846
168,99,178,Squ.epi,3.4475498,0.9691579869702336,2.5206728,-1.9153423
168,99,180,Squ.epi,4.037276,0.9826604870140292,5.680607,-0.18173504
168,99,183,Squ.epi,3.7715435,0.9775013310267704,2.6062975,-2.0579967
168,99,185,Squ.epi,3.782555,0.9777422343013126,4.5624924,-0.6150665
168,99,187,Squ.epi,4.005765,0.982115332408434,6.001479,0.59001255
168,99,189,Squ.epi,1.9208,0.8722276142405787,-3.1984386,-2.5967083
168,99,190,Squ.epi,3.96947,0.9814665372487388,5.2497044,-0.5427513
168,99,194,Squ.epi,4.03325,0.982591756212914,4.0265045,3.2775497
168,99,196,Squ.epi,3.3219223,0.9651732652271434,-0.2509098,-2.7930145
168,99,199,Squ.epi,2.127284,0.8935268981546985,-3.0449066,-2.3291197
168,99,200,Squ.epi,3.6266146,0.9740834336867664,2.3723564,0.2802515
168,99,201,Squ.epi,4.0354414,0.9826292033773176,5.477072,-0.37205315
168,99,202,Squ.epi,4.0162964,0.98229937868595,5.658327,3.035944
168,99,204,Squ.epi,4.050595,0.98288597488204,5.6839714,1.8688126
168,99,206,Squ.epi,3.8953283,0.980068640859778,4.515688,-0.13507462
168,99,207,Squ.epi,3.2627807,0.9631296619767128,0.17643738,-2.2394114
168,99,208,Squ.epi,3.97373,0.9815438689546736,5.8209953,-0.16744232
168,99,210,Squ.epi,3.9615226,0.98132141891511,5.6418066,1.4771442
168,99,211,Squ.epi,3.795156,0.978014815027705,2.5115852,0.7445593
168,99,212,Squ.epi,4.058779,0.9830230956600056,5.997635,0.27741146
168,99,213,Squ.epi,4.0661774,0.9831461284409672,5.424383,1.7977018
168,99,214,Squ.epi,3.2693539,0.9633623730718314,0.27784157,-2.0930214
168,99,215,Squ.epi,3.8425834,0.9790118020003804,3.667408,1.2525492
168,99,217,Squ.epi,3.7928896,0.9779660302830664,1.481575,-2.190218
168,99,218,Squ.epi,4.174878,0.9848558075510389,6.1431675,2.327816
168,99,219,Squ.epi,3.711523,0.9761428052959872,1.7428513,3.2984009
168,99,221,Squ.epi,3.2820554,0.9638080479016876,0.2530098,-0.31780052
168,99,222,Squ.epi,3.91917,0.9805290736943189,2.6997337,4.0301332
168,99,223,Squ.epi,3.578022,0.9728280460159932,-0.22475243,0.70871353
168,99,224,Squ.epi,3.857491,0.9793159413001218,5.628974,-0.1855278
168,99,225,Squ.epi,3.3240397,0.9652443689426432,0.2011671,-2.6094675
168,99,226,Squ.epi,3.3393812,0.9657553838926858,1.0897369,-1.704402
168,99,228,Squ.epi,3.7366967,0.9767220764300047,2.9679823,0.4590416
168,99,229,Squ.epi,3.658616,0.9748791678772616,2.271964,-0.19900513
168,99,230,Squ.epi,4.0210934,0.9823825926107512,5.74646,3.3679867
168,99,231,Squ.epi,4.049188,0.9828622970226054,4.9038706,1.5008297
168,99,234,Squ.epi,3.9301863,0.9807382864856992,4.0632105,-1.563304
168,99,235,Squ.epi,3.7330434,0.976638870231036,2.7856846,-1.0963478
168,99,236,Squ.epi,3.8087425,0.9783050607033318,4.7200375,-0.07896042
168,99,237,Squ.epi,3.6891327,0.9756157812211272,2.795679,0.4239788
168,99,238,Squ.epi,3.7532916,0.9770964088123348,3.5625248,4.1965256
168,99,239,Squ.epi,3.8615713,0.97939843125481,4.6759577,-0.030921936
168,99,240,Squ.epi,3.6909764,0.9756596035026616,2.7276173,-1.0027514
168,99,241,Squ.epi,3.603151,0.973484465098997,1.1622467,-0.5112181
168,99,244,Squ.epi,2.618556,0.9320463077268822,-1.3441029,-2.8026342
168,99,245,Squ.epi,3.4026873,0.967788414930986,-0.50747395,3.3462296
168,99,246,Squ.epi,2.9860666,0.951940677214805,-0.29472542,-1.884778
168,99,247,Squ.epi,3.8254216,0.9786562514877816,4.609333,0.62205887
168,99,249,Squ.epi,3.9025886,0.980209971505196,3.8466473,2.1938171
168,99,250,Squ.epi,3.96341,0.981355981528599,6.2650948,0.4836464
168,99,251,Squ.epi,3.8548942,0.9792632732817405,5.3050613,2.8261433
168,99,252,Squ.epi,2.1862218,0.8990053861025259,-3.4589796,-2.2607899
168,99,253,Squ.epi,3.8688416,0.9795446157215982,2.197729,3.3069344
168,99,254,Squ.epi,3.2598162,0.9630242453317456,-1.455514,1.6647034
168,99,255,Squ.epi,3.715988,0.9762465624441038,2.334155,2.7502613
168,99,257,Squ.epi,0.8167566,0.6935474242038037,-4.5255165,-2.0920982
168,99,258,Squ.epi,2.5699306,0.9289011095347026,-2.080227,-3.154604
168,99,259,Squ.epi,3.64253,0.9744821989881156,2.386589,3.93647
168,99,260,Squ.epi,2.0150847,0.8823718038406233,-2.89567,-0.022299767
168,99,261,Squ.epi,3.6923575,0.9756923816426752,2.5577717,3.373558
168,99,262,Squ.epi,3.861601,0.9793990325719724,1.5733356,1.8307962
168,99,263,Squ.epi,3.6675012,0.9750958474151716,3.2793207,0.8787937
168,99,265,Squ.epi,3.5654685,0.9724942355708136,2.1054,2.45821
168,99,268,Squ.epi,3.6884758,0.9756001502830411,3.177988,-1.5325642
168,99,269,Squ.epi,4.051589,0.9829026905204586,5.2254276,-0.93115616
168,99,271,Squ.epi,3.7978516,0.9780726999074492,2.5721922,-0.39226723
168,99,272,Squ.epi,4.2207103,0.9855244123493032,6.4440975,1.9717388
168,99,273,Squ.epi,3.967919,0.9814383051093164,2.1839285,1.530036
168,99,274,Squ.epi,3.4388576,0.9688971061330032,2.0366917,1.7399044
168,99,275,Squ.epi,2.3645105,0.914080712490116,-2.554781,-3.582553
168,99,276,Squ.epi,3.0342767,0.9540988330362076,-1.2882652,-3.2696657
168,99,278,Squ.epi,3.310597,0.9647905644111654,0.9479389,-2.205843
168,99,279,Squ.epi,3.88089,0.9797846362695546,5.417013,3.29179
168,99,280,Squ.epi,3.6104274,0.973671638545582,2.5786552,2.0326023
168,99,282,Squ.epi,3.884925,0.9798644017083152,3.6778622,2.5550423
168,99,285,Squ.epi,3.7845497,0.97778560037538,3.7824821,3.6169415
168,99,286,Squ.epi,3.8437476,0.9790357102470196,3.906992,-0.9235153
168,99,287,Squ.epi,4.1542397,0.9845448877745958,5.7713327,0.74749756
168,99,288,Squ.epi,3.3756843,0.9669359050256672,-0.7949543,-0.38870525
168,99,291,Squ.epi,3.6956532,0.9757704215984864,3.1712818,-1.1105404
168,99,294,Squ.epi,3.6795528,0.9753868376344784,2.6703424,2.7770987
168,99,295,Squ.epi,3.6541188,0.9747687947268124,0.87118626,3.0391674
168,99,296,Squ.epi,3.7279725,0.9765228950547968,1.3176098,0.045697212
168,99,298,Squ.epi,4.036753,0.9826515800317897,3.570652,0.84489346
168,99,299,Squ.epi,3.9596293,0.981286683998162,5.433384,1.4848146
168,99,302,Squ.epi,4.1082273,0.9838289151399964,5.2698517,3.168953
168,99,304,Squ.epi,4.0021653,0.9820519955149176,3.7741947,3.6835232
168,99,305,Squ.epi,0.9540189,0.7219226907659404,-4.55949,-1.0621014
168,99,306,Squ.epi,3.9390428,0.9809048822302384,6.015297,0.63357735
168,99,307,Squ.epi,2.5940363,0.9304767810841448,2.4593153,-0.94364786
168,99,309,Squ.epi,3.9632535,0.9813531197058636,4.40049,3.6799965
168,99,310,Squ.epi,3.8416672,0.9789929670630666,5.331518,-0.2744732
168,99,312,Squ.epi,3.5333588,0.9716221701087312,0.517189,-2.9029808
168,99,315,Squ.epi,1.2923607,0.7845464879265115,-4.0958385,-2.219966
168,99,316,Squ.epi,2.959809,0.9507250499609384,-0.25897026,-1.4548082
168,99,317,Squ.epi,1.6250772,0.8354941545751093,-3.8182259,-2.781845
168,99,318,Squ.epi,3.9873955,0.9817898030240828,5.8442574,0.017094612
168,99,321,Squ.epi,3.4553297,0.9693896855195132,1.9357605,-2.3901873
168,99,322,Squ.epi,3.3575058,0.966349764798816,0.8541279,3.3009224
168,99,323,Squ.epi,2.376285,0.9150009540887676,-2.6701717,-3.1136885
168,99,325,Squ.epi,3.5846238,0.9730020122186378,1.7040672,2.7690325
168,99,328,Squ.epi,3.7675977,0.9774143888008736,2.8240128,3.3362894
168,99,329,Squ.epi,3.7981777,0.9780796937326472,3.9695435,-0.86270523
168,99,331,Squ.epi,3.9772582,0.9816076741191734,4.7576485,0.96344566
168,99,332,Squ.epi,3.391145,0.9674266453434824,-0.7285509,1.6262312
168,99,333,Squ.epi,4.0662,0.9831464997888908,4.3040466,3.3817072
168,99,334,Squ.epi,3.1286006,0.9580571959316128,-0.60269356,-1.782321
168,99,337,Squ.epi,3.808853,0.9783074034800292,2.349947,1.8986111
168,99,338,Squ.epi,3.4790053,0.9700844679723538,0.26298714,0.80877495
168,99,339,Squ.epi,4.1131406,0.9839068986221512,4.4379187,3.6059437
168,99,341,Squ.epi,2.6214154,0.9322271841655024,-1.9952183,-1.948246
168,99,342,Squ.epi,3.2707906,0.9634130484668252,0.44587994,0.5444107
168,99,343,Squ.epi,3.226981,0.9618370876114968,-0.64596176,3.179102
168,99,344,Squ.epi,1.6156924,0.834200198894186,-3.5061703,-2.177764
168,99,345,Squ.epi,2.5140796,0.925122974812516,-2.2059498,-2.929163
168,99,348,Squ.epi,3.5029843,0.9707725620225937,1.8964481,-0.23155022
168,99,350,Squ.epi,3.7586384,0.977215759640966,3.076704,1.1356249
168,99,351,Squ.epi,2.9038587,0.948036855042829,-1.0627899,-1.8678513
168,99,352,Squ.epi,4.034433,0.9826119806761128,4.221344,1.6602173
168,99,353,Squ.epi,3.0928504,0.9565968677491036,-1.4130077,1.4183474
168,99,354,Squ.epi,3.9146457,0.980442509895335,4.5253544,1.599123
168,99,355,Squ.epi,2.4524417,0.9207398237991578,-2.2491302,-1.9524364
168,99,357,Squ.epi,3.3389945,0.9657425921825502,2.402523,-0.059408188
168,99,358,Squ.epi,3.8398724,0.9789560236170995,3.7787924,2.6258802
168,99,359,Squ.epi,3.6679454,0.9751066314276386,3.2136812,3.336504
168,99,360,Squ.epi,3.9617498,0.9813255832021892,5.909498,0.53401184
168,99,361,Squ.epi,3.8507607,0.9791791697382296,1.5824356,0.67415905
168,99,362,Squ.epi,3.2226276,0.9616769720812997,0.67993736,3.219676
168,99,363,Squ.epi,4.003151,0.9820693597193748,4.5925713,3.5748634
168,99,364,Squ.epi,2.4160674,0.918044343087267,-2.5105162,-0.67682457
168,99,365,Squ.epi,3.7181072,0.9762956578334738,1.5965958,2.0633278
168,99,366,Squ.epi,3.870205,0.9795719138087108,3.8038826,-0.570487
168,99,368,Squ.epi,2.7541611,0.9401479244917696,-2.2776203,0.14375877
168,99,369,Squ.epi,2.6134615,0.9317229296711595,-0.8355522,1.4024677
168,99,370,Squ.epi,4.08259,0.9834159388959488,3.4578876,3.1759138
168,99,371,Squ.epi,3.8972292,0.9801057395856536,2.5662804,3.876854
168,99,372,Squ.epi,3.1644034,0.9594725210105632,-1.0084581,2.0984545
168,99,374,Squ.epi,2.8684525,0.9462647178259216,-0.10911465,-0.79764366
168,99,376,Squ.epi,3.53682,0.9717174463898202,2.1132135,1.5572891
168,99,377,Squ.epi,3.048017,0.95469683857991,-0.5858259,-0.9664078
168,99,378,Squ.epi,2.8558307,0.94561929609897,-1.2138586,-2.093275
168,99,379,Squ.epi,3.357511,0.966349935361556,-0.90727425,3.0259895
168,99,380,Squ.epi,3.5742888,0.9727291906836356,1.4158049,3.3886929
168,99,381,Squ.epi,1.9361563,0.8739292618404253,-3.0416107,1.8684635
168,99,382,Squ.epi,3.115904,0.957544027047273,-0.424798,-0.96134377
168,99,383,Squ.epi,3.8079808,0.9782888872805542,2.6089077,-1.8522425
168,99,384,Squ.epi,2.5983326,0.9307541943080267,-1.2847443,-0.38277245
168,99,386,Squ.epi,3.8780413,0.9797281372166124,3.2483234,1.4810524
168,99,387,Squ.epi,1.683881,0.8434177616952802,-4.8389816,-0.21999645
168,99,389,Squ.epi,4.0632067,0.9830968338402672,4.9042835,0.9731531
168,99,390,Squ.epi,1.6113459,0.8335981613176865,-3.9852486,-0.07571602
168,99,391,Squ.epi,1.223047,0.7725993234438153,-4.749424,-0.38620758
168,99,392,Squ.epi,1.9894122,0.87968093604724,-2.9366913,-1.9159088
168,99,393,Squ.epi,4.0724974,0.9832505305516728,4.330265,2.4961605
168,99,394,Squ.epi,3.5495589,0.9720654503887884,0.046754837,2.8962822
168,99,395,Squ.epi,2.2792766,0.9071461321716034,-2.6508255,2.6275368
168,99,396,Squ.epi,3.2021537,0.9609152437035288,-0.81224155,-1.1239853
168,99,397,Squ.epi,0.6316661,0.6528671546747941,-5.646553,0.08410835
168,99,398,Squ.epi,3.2201076,0.961583987815672,-0.5050373,1.0492077
168,99,400,Squ.epi,2.8208005,0.9437895509833704,-2.9911184,0.44311237
168,99,401,Squ.epi,3.255188,0.9628590888801732,0.76535416,0.9957323
168,99,402,Squ.epi,3.1948776,0.9606410574668686,-1.4058743,2.3400707
168,99,404,Squ.epi,2.5897663,0.93020004265377,-2.909525,0.28638935
168,99,405,Squ.epi,1.6106776,0.8335054410070523,-3.8584232,-0.44309616
168,99,407,Squ.epi,1.4558613,0.8108988597133644,-4.266981,-0.7679405
168,99,408,Squ.epi,3.6307049,0.9741864931322932,2.5487442,2.3602905
168,99,409,Squ.epi,4.296419,0.9865657047625908,6.3731747,1.7192912
168,99,410,Squ.epi,3.1769865,0.9599589926914884,-0.106910706,-2.324911
168,99,411,Squ.epi,3.5312629,0.971564322645125,2.5352917,2.8013334
168,99,412,Squ.epi,4.015641,0.9822879833681136,5.6115026,1.6467376
168,99,413,Squ.epi,3.6098409,0.9736565990866888,1.1383009,2.818987
168,99,414,Squ.epi,3.2094343,0.9611877660419952,-0.39855957,1.4153519
168,99,415,Squ.epi,3.7334414,0.9766479472221656,3.2453814,-1.1261959
168,99,416,Squ.epi,3.501614,0.9707336602226192,1.6900597,3.0526009
168,99,417,Squ.epi,3.4996557,0.970677971955688,0.0711298,0.11279869
168,99,418,Squ.epi,3.899813,0.9801560561828802,4.7588425,1.7583666
168,99,420,Squ.epi,1.6466334,0.8384355237220971,-3.2302608,-3.427783
168,99,421,Squ.epi,3.9267964,0.980674145659237,2.7344723,2.62179
168,99,422,Squ.epi,-0.17971645,0.455191424185348,-5.5768433,-0.21506882
168,99,423,Squ.epi,3.4478643,0.9691673854608605,0.7886114,2.846384
168,99,424,Squ.epi,3.5843766,0.9729955166858996,1.4335527,-2.0077667
168,99,425,Squ.epi,3.3820672,0.9671393660897348,1.3797793,-0.23841095
